lvl,sec,voen,vojp,s,en,cn,jp
5,335,vocs_over_over_snowcity_briefing1a_n00,vocs_snowcity_briefing1a_n00_jp,TRAPPER, … Master samurai?, ……武士大人？, …お侍さん。
5,335,vocs_over_over_snowcity_briefing1a_n01,vocs_snowcity_briefing1a_n01_jp,TRAPPER,"Not here! Wrong place, stupid!",不是这里！找错地了，笨蛋！,いないわ！ここじゃないわ、ばか。
5,335,vocs_over_over_snowcity_briefing1a_n02,vocs_snowcity_briefing1a_n02_jp,TRAPPER,"Find him, before he gets angry.",在他生气之前赶紧找到他。,怒られる前に見つけないと。
5,335,vocs_over_over_snowcity_briefing1a_n03,vocs_snowcity_briefing1a_n03_jp,TRAPPER,"Now! Hurry, stupid!",现在！赶快，笨蛋！,すぐによ！急がないと、ばか！
5,336,vocs_over_over_snowcity_separated_n00,vocs_snowcity_separated_n00_jp,TRAPPER,"You lost him, stupid, stupid, stupid!",我跟丢他了，笨、笨、笨啊！,見失うなんて、ばか、ばか、ばか！
5,336,vocs_over_over_snowcity_separated_n00a,vocs_snowcity_separated_n00a_jp,TRAPPER,"You messed up, stupid, stupid!",哦，我搞砸了，笨蛋、笨蛋！,やっちゃったわ、ばか、ばか！
5,337,vocs_over_over_snowcity_footprints_n00,vocs_snowcity_footprints_n00_jp,TRAPPER,"Footprints. Little traitors. Like arrows, pointing at you.",脚印会暴露行踪的。,足跡。反逆者たち。矢のようにあなたを狙う。
5,338,vocs_over_over_snowcity_crossover_n00,vocs_snowcity_crossover_n00_jp,TRAPPER,Maybe this way? Please let him be this way …,也许是这条路？拜托他也走了这条路……,多分こっちかな？お願いだからこの道にいて…。
5,339,vo_hint_hint_snowcity_sake1_n00,vo_snowcity_sake1_n00_jp,STATIC,Head for the market when the wagon's fully loaded.,马车装满酒后就前往集市。,馬車に荷物が乗ったら市場へ向かってくれ。
5,339,vo_hint_hint_snowcity_sake1_n01,vo_snowcity_sake1_n01_jp,CIVILIAN M,"Yes, my lord.",是，大人！,はい、わかりました。
5,339,vo_hint_hint_snowcity_sake1_n02,vo_snowcity_sake1_n02_jp,STATIC,"Make haste, all of you! The sake won't deliver itself.",所有人抓紧时间！清酒可不会自己送过去。,いそげ、皆よ！酒が届けられぬぞ。
5,340,vocs_over_over_snowcity_briefing2_n00,vocs_snowcity_briefing2_n00_jp,TRAPPER,Master samurai!,哦，武士主人！,お侍さん！
5,340,vocs_over_over_snowcity_briefing2_n01,vocs_snowcity_briefing2_n01_jp,WARRIOR,"There you are! You had me worried there, young woman.",你来了！小姑娘，你真让我担心。,ここにいたか！心配したぞ、若い娘よ。
5,340,vocs_over_over_snowcity_briefing2_n02,vocs_snowcity_briefing2_n02_jp,TRAPPER,Sorry … am I in trouble?,抱歉……是不是我有麻烦了？,ごめん…厄介ごとを持ってきちゃった？
5,340,vocs_over_over_snowcity_briefing2_n03,vocs_snowcity_briefing2_n03_jp,WARRIOR,"We will see. For now, let us proceed with the mission.",暂时没有，现在我们继续进行任务。,さて、どうだろうな。とにかく今は任務を進めよう。
5,340,vocs_over_over_snowcity_briefing2_n04,vocs_snowcity_briefing2_n04_jp,WARRIOR,That man is a high ranking official. He has the documents we need.,那个人是名高级官员。我们要拿的文件就在他身上。,その男は位の高い役人だ。我らの欲しい書類を持っておる。
5,340,vocs_over_over_snowcity_briefing2_n05,vocs_snowcity_briefing2_n05_jp,TRAPPER,"Uhm, he has lots of samurai with him …",嗯，他身边全是武士……,うーん、まわりに侍がたくさん…。
5,340,vocs_over_over_snowcity_briefing2_n06,vocs_snowcity_briefing2_n06_jp,WARRIOR,"We will worry about that later. First, we need to get inside the compound.",那个问题稍后再说。首先，我们得进入大院。,それは後で考えよう。まず、屋敷の中に入る必要がある。
5,340,vocs_over_over_snowcity_briefing2_n07,vocs_snowcity_briefing2_n07_jp,WARRIOR,There are two side entrances. One at the north wall … ,大院有两个侧门。一个在北墙…… ,入り口は二つある。一つは北の門…。
5,340,vocs_over_over_snowcity_briefing2_n08,vocs_snowcity_briefing2_n08_jp,WARRIOR,… and one at the south wall. Both of them locked.,……另一个在南墙。不过门都锁着。,…もう一つは南だ。両方共施錠されておる。
5,340,vocs_over_over_snowcity_briefing2_n09,vocs_snowcity_briefing2_n09_jp,WARRIOR,That samurai has the key. You need to climb inside and steal it from him.,那个武士有门钥匙。你需要爬进去然后从他身上偷到钥匙。,あの侍が鍵を持っている。中へ登って入り、奴から鍵を奪うのだ。
5,340,vocs_over_over_snowcity_briefing2_n10,vocs_snowcity_briefing2_n10_jp,TRAPPER,Yes! I can do that!,是！没问题！,はい！やります！
5,340,vocs_over_over_snowcity_briefing2_n11,vocs_snowcity_briefing2_n11_jp,WARRIOR,"Once you have it, open the gate for me. We will regroup inside and discuss further plans.",拿到钥匙后，帮我打开门。我们在院里会合，然后商量下一步计划。,それが済んだら、門を開けて欲しい。中で落ち合い、次の計画を話そう。
5,340,vocs_over_over_snowcity_briefing2_n12,vocs_snowcity_briefing2_n12_jp,TRAPPER,"Hai, master samurai!",是，武士大人！,はい、お侍さん！
5,341,vocs_over_over_snowcity_briefing2a_n00,vocs_snowcity_briefing2a_n00_jp,TRAPPER,Master samurai!,武士大人！,お侍さん！
5,341,vocs_over_over_snowcity_briefing2a_n01,vocs_snowcity_briefing2a_n01_jp,WARRIOR,"There you are! You had me worried there, young woman.",你来了！小姑娘，你真让我担心。,ここにいたか！心配したぞ、若い娘よ。
5,341,vocs_over_over_snowcity_briefing2a_n02,vocs_snowcity_briefing2a_n02_jp,TRAPPER,Sorry … am I in trouble?,抱歉……是不是我有麻烦了？,ごめん…厄介ごとを持ってきちゃった？
5,341,vocs_over_over_snowcity_briefing2a_n03,vocs_snowcity_briefing2a_n03_jp,WARRIOR,"Hmm, we will see. Tell me, what did you find out?",嗯，暂时没有。把你打探到的情况告诉我。,さて、どうだろうな。それで、何を見つけたんだ？
5,341,vocs_over_over_snowcity_briefing2a_n04,vocs_snowcity_briefing2a_n04_jp,TRAPPER,"That man with the papers. He is at that big house, like you said.",拿文件的那个人。正如你所说，就在那座大房子里。,あの男が書類をもってる。言ってた通り大きな家にいる。
5,341,vocs_over_over_snowcity_briefing2a_n05,vocs_snowcity_briefing2a_n05_jp,TRAPPER,"He has lots of big, mean samurai with him …",他身边全是那些坏武士……,大きくて卑しい侍をたくさんつれてる…。
5,341,vocs_over_over_snowcity_briefing2a_n06,vocs_snowcity_briefing2a_n06_jp,WARRIOR,"We will worry about them later. First, we need to get inside the compound.",我们稍后再处理他们。首先，我们要进到大院里。,後でどうにかしよう。まず、屋敷の中に入る必要がある。
5,341,vocs_over_over_snowcity_briefing2a_n07,vocs_snowcity_briefing2a_n07_jp,TRAPPER,Hai! I found two ways inside. One at the north wall … ,是！我发现两条路能进去。一个在北墙…… ,はい！入るのに二箇所みつけた。一つは北の門…。
5,341,vocs_over_over_snowcity_briefing2a_n08,vocs_snowcity_briefing2a_n08_jp,TRAPPER,… and one at the south wall. But they are both locked.,……另一个在南墙。但大门都锁着。,…もう一つは南ね。けどどちらも鍵がかけられてる。
5,341,vocs_over_over_snowcity_briefing2a_n09,vocs_snowcity_briefing2a_n09_jp,WARRIOR,For every lock there is a key. Can you think of anyone who could have it?,每把锁都有一把钥匙。想想谁会有钥匙？,その鍵があるはず。誰が鍵をもっているかわかりそうか？
5,341,vocs_over_over_snowcity_briefing2a_n10,vocs_snowcity_briefing2a_n10_jp,TRAPPER,Uhm … yes! There was another mean samurai! He has a key that wants to be stolen. ,嗯……对了！还有一个坏武士！他身上装着大门钥匙。 ,うーん…はい！そこの卑しい侍よ！あの人の鍵が盗んで欲しがってる。
5,341,vocs_over_over_snowcity_briefing2a_n11,vocs_snowcity_briefing2a_n11_jp,WARRIOR,"You must climb inside, steal that key and let me in. After that, we will regroup and discuss further plans.",你必须爬到里面，偷上钥匙，帮我打开门。然后我们会合，讨论下一步计划。,中へ登って入り、奴から鍵を奪ったら、中に入れてくれ。そしたら中で再会してさらなる計画を話そう。
5,341,vocs_over_over_snowcity_briefing2a_n12,vocs_snowcity_briefing2a_n12_jp,TRAPPER,"Hai, master samurai!",是，武士大人！,はい、お侍さん！
5,342,vocs_over_over_snowcity_samurai_n01,vocs_snowcity_samurai_n01_jp,WARRIOR,"Samurai. I can defeat one in a duel, but two will overpower me. Keep your distance, Yuki-chan. Do not attack them at close range.",武士，一个不是问题，但我无法同时对付两个。友希妹妹离他们远点。千万别和他们近战。,決闘で一人は倒せるが、二人では拙者を上回る。距離をとるのだ、雪殿。接近して攻撃してはならぬ。
5,342,vocs_over_over_snowcity_samurai_n02,vocs_snowcity_samurai_n02_jp,TRAPPER,Hai!,是！,はい。
5,343,vocs_over_over_snowcity_shadows_n01,vocs_snowcity_shadows_n01_jp,WARRIOR,To think that all these men serve Kage-sama.,这些人应该都是影大人的手下。,カゲサマに仕える者どもと考えるか。
5,343,vocs_over_over_snowcity_shadows_n02,vocs_snowcity_shadows_n02_jp,TRAPPER,Uhm … who is Kage-sama? Is he a shadow?,嗯……影大人是谁？他是影子吗？,うーん…カゲサマって誰？影なの？
5,343,vocs_over_over_snowcity_shadows_n03,vocs_snowcity_shadows_n03_jp,WARRIOR,"It is a name, Yuki-chan, meant to scare people and destroy their faith in the Shogun. Stay vigilant now, and we might face him soon enough.",名字而已，友希妹妹，为了制造恐慌，击垮人们对将军的信念。现在要保持警惕，没准很快就会与他见面。,それが名前だ。人々を戦慄させ、上様への誠意を破壊せんとするものだ。用心してくれ、すぐに戦うことになるやもしれぬ。
5,343,vocs_over_over_snowcity_shadows_n04,vocs_snowcity_shadows_n04_jp,TRAPPER,"Yes, master samurai.",是，武士大人。,はい、お侍さん。
5,344,vocs_over_over_snowcity_infiltration_n00,vocs_snowcity_infiltration_n00_jp,TRAPPER,We can slip through here.,我们可以从这溜过去。,ここから滑り込める。
5,344,vocs_over_over_snowcity_infiltration_n01,vocs_snowcity_infiltration_n01_jp,WARRIOR,"This business comes naturally to you, Yuki-chan. Have you always been a thief?",这次任务你做得很顺手，友希妹妹。你过去一直当小偷吗？,この仕事を自然にこなせるのだな。いつも盗みをしていたのか？
5,344,vocs_over_over_snowcity_infiltration_n02,vocs_snowcity_infiltration_n02_jp,TRAPPER,"I was alone … for a time. Others came … they taught me how to see things, you know? Things that want to be taken?",有段时间我孤身一人……后来有帮人收留了我……他们教我如何找东西，你明白吗？就是找那种很容易被偷的东西。,一人だったの…ずっとね。それで誰かが来て…物の見方を教えてくれたの。物が盗んでって言ってるんだよ。
5,344,vocs_over_over_snowcity_infiltration_n03,vocs_snowcity_infiltration_n03_jp,TRAPPER, … is that a problem?, ……你是不是讨厌小偷?,…駄目かな？
5,344,vocs_over_over_snowcity_infiltration_n04,vocs_snowcity_infiltration_n04_jp,WARRIOR,Your origins don't bother me. What matters is how you use the talents that have been given to you.,你的出身不是问题。问题是你如何发挥自己的天赋。,どのようにそうなったかは気にはせぬ。大切なのは、その才能をどう使うかであろう。
5,345,vocs_over_over_snowcity_wagon_n00,vocs_snowcity_wagon_n00_jp,TRAPPER,"A wagon, a wagon … ",马车，马车！ ,馬車、馬車…。
5,345,vocs_over_over_snowcity_wagon_n01,vocs_snowcity_wagon_n01_jp,WARRIOR,This wagon delivers sake to the northern market.,这辆马车把清酒运往北面的集市。,馬車が酒を北の市場へと運ぶ。
5,345,vocs_over_over_snowcity_wagon_n02,vocs_snowcity_wagon_n02_jp,TRAPPER,He wants to go where we're going. Maybe jump inside?,他去的地方和我们一样。要不跳到马车里?   ,私たちの向かう場所へ行きたがってるわ。中に入ってみる？
5,345,vocs_over_over_snowcity_wagon_n03,vocs_snowcity_wagon_n03_jp,WARRIOR,"Hmm, good thinking.",嗯，好主意。,うーむ、いいかもしれぬな。
5,346,vo_hint_hint_snowcity_sake2_n00,vo_snowcity_sake2_n00_jp,ENEMY,You can come through.,你可以过去了。,通ってくれ。
5,347,vocs_over_over_snowcity_locked_n00,vocs_snowcity_locked_n00_jp,TRAPPER,There. One of the gates!,那边！是大门。,あそこ門の場所！
5,347,vocs_over_over_snowcity_locked_n01,vocs_snowcity_locked_n01_jp,WARRIOR,"The gate is locked, as expected. Are you ready, Yuki-chan?",不出所料，大门已锁。准备好了吗，友希妹妹？,思った通り施錠されておる。準備はよいか、雪殿？
5,347,vocs_over_over_snowcity_locked_n02,vocs_snowcity_locked_n02_jp,TRAPPER,Yes. Locks have keys. Keys like being stolen.,准备好了，开门要用钥匙，钥匙就在武士身上。,はい。閉まってるってことは鍵がある。鍵は盗まれたがってる。
5,348,vocs_over_over_snowcity_icicle_n00,vocs_snowcity_icicle_n00_jp,TRAPPER,"Look! Big, shiny icicles! Oh, they want to fall on the samurai's head.",看！闪闪发光的大冰柱！他们肯定想掉到武士的脑袋上。,みて！大きな、輝くつらら。侍の頭の上に落ちたがってるみたい。
5,349,vocs_over_over_snowcity_key_n00,vocs_snowcity_key_n00_jp,TRAPPER,"Quick! Open the gate, before master samurai gets worried.",快！赶紧开门，要不武士大人会着急的。,急いで！お侍さんが心配する前に門を開けなきゃ。
5,350,vocs_over_over_snowcity_unlocked_n00,vocs_snowcity_unlocked_n00_jp,TRAPPER,There. All done!,搞定！,よし、やったわ。
5,350,vocs_over_over_snowcity_unlocked_n01,vocs_snowcity_unlocked_n01_jp,WARRIOR,Impressive. I see why Hayato-san saw potential in you.,真是让我大开眼界。现在我明白为何隼人先生说你有潜力了。,見事だ。隼人殿がお主に可能性を見出したわけもわかる。
5,350,vocs_over_over_snowcity_unlocked_n02,vocs_snowcity_unlocked_n02_jp,TRAPPER,Thank you!,谢谢！,ありがとう！
5,350,vocs_over_over_snowcity_unlocked_n03,vocs_snowcity_unlocked_n03_jp,WARRIOR,"Let us regroup, and discuss our next approach.",到里面会合，然后讨论下一步计划。,では共に次の手について話し合おう。
5,351,vocs_over_over_snowcity_briefing3_n00,vocs_snowcity_briefing3_n00_jp,WARRIOR,Very well …,很好……,よし…。
5,351,vocs_over_over_snowcity_briefing3_n01,vocs_snowcity_briefing3_n01_jp,WARRIOR,"Remember, the official is well protected.",切记，官员周围有重兵把守。,役人は守られていることを忘れるな。
5,351,vocs_over_over_snowcity_briefing3_n02,vocs_snowcity_briefing3_n02_jp,WARRIOR,"We are no match for this many bodyguards, so we must find a way to distract them.",正面迎战这么多保镖必败无疑，所以我们必须想办法把他们分散开。,これほどの護衛とは戦えぬ。気を引く方法を探すべきであるな。
5,351,vocs_over_over_snowcity_briefing3_n03,vocs_snowcity_briefing3_n03_jp,WARRIOR,I saw two fire lookout towers on the way here.,来的路上我看到两座消防瞭望塔。,火の見やぐらがここからの道に二つある。
